user_id,channel,option,review,membership,recom_point
hisun514,MOBILE,대용량 250ml,"유명한 리무버라고 들어서 다른 제품 쓰다가 갈아탔는데 괜찮은 것 같아요! 1&amp;#43;1 행사 기간에 사서 엄마도 같이 쓰고 있는데 눈 안 따갑다고 좋아하시네요 ㅎㅎ 저는 눈이 예민해서 그런지 좀 따가워요ㅠㅠ
아예 대용량으로 출시되어도 살 것 같아요! 
아 주로 눈화장만 지워봐서 립은 잘 지워지는지 확인을 못 했는데 눈 지워지는 걸로 봐서는 잘 이워질 것 같네요 ㅎㅎ
",일반,5
rab928,MOBILE,대용량 250ml,이번에 구매해서 7개째 재구매 합니다.계속 쓰는데 어떠한 말이 필요한가요.진짜 강추합니다.,일반,5
fkaqh1020,APP,대용량 250ml,"좋다고하길래 구매했어요
아직 써보진않았지만 세일할때사서좋아요",일반,5
yj860126,MOBILE,일반용량 120ml,순하고 좋아용ㅋㅋㅋㅋㅋ 다른 로드샵 대비 조금 비싼감은 있는데 확실히 눈에 자극이 덜한거같아요! 세일할때 사니 이득이네영ㅋㅋㅋ 앞으로 계속 주문할거같아요~~~ 1&amp;#43;1할때 쟁여두면 좋을듯하네용~~~ 추천이에여 추천추천추천,일반,4
h41413,MOBILE,대용량 250ml,"뽀오얀 미소 발효 립 &amp; 아이 리무버  흔들어서 잘 섞어서 
써주는 리무버 인데 이 뽀오얀 미소 발효 립 &amp; 아이리무버는  안 흔들어 쓰면 효과가 없어요 꼭 흔들어서  뽀얗게 만들어지면  써야 되요 다른 제품 보다 효과가더 좋아요",일반,5
yosika7,MOBILE,대용량 250ml,"다른 리무버 다써보고 이걸로 다시 갈아탔어요
진짜진짜 다른거는 마스카라지우는용따로쓰고 리무버사용하고 햇는데 이건는 그럴필요없음!!!! 한번에 쏴악---
리뷰잘 안쓰는 사람인데 이건진짜 써줘야될것같아서 씁니다ㅠㅠㅠ 계속 이것만 쓸겁니다ㅠㅠㅠㅠ 원쁠원할때마다 사놔야해요!! 저희동네는 항상품절이라 맨날 서울가서 삽니다ㅠㅜㅜ 쩻든 리무버최고👍👍👍👍👍👍👍👍",일반,5
oeiclove,MOBILE,대용량 250ml,"이거만큼 순하고 지울때 눈도 덜아픈 리무버는 없어요! 
요거는 1&amp;#43;1이나 50&amp;#37;할때 무조건 쟁여두는 아이! 
워터프루프도 잘 지워지고 깔끔하고 향도 좋구! 
이 뽀오얀은 정말 강추! 다른거 사용해도 결국 정착은 다시 뽀오얀이네요! ",일반,5
whitejayon,MOBILE,대용량 250ml,많은 사람들이 사용하고 있는 만큼 제품력이 좋네요 처음 구매해본 거였는데 만족합니다. 워터프루프 마스카라도 잘 지워내고 립도 부드럽게 잘 지워져요. 눈 시림 같은 것도 없는 것 같아서  다시 구매할 생각이 있습니다 만족해요,일반,5
mongmong99,MOBILE,대용량 250ml,"항상 행사때 구입하여 넉넉한 용량에 1&amp;#43;1으로 구매하여 든든하게 걱정없이 사용합니다.
용량이 많아 듬뿍 묻혀 촉촉하게 사용하게되고 아껴쓴다고 조금씩 뭍히면 뻑뻑하니 자극적인데 전혀 그렇지않게  꼼꼼하게 잘 지워집니다. 

급하게 타브랜드를 사서 써봤지만 뭔가 만족 못하고 썼는데 저는 뽀오얀 미소 발효 립 &amp; 아이 리무버가 맞는것 같고 강추하고 싶습니다.",일반,5
syr8848,MOBILE,대용량 250ml,다른데꺼보다 자극이 없고 키스미 마스카라까지 잘 지워져서 계속 사용하고 잇는 리무버에요 제가 민감한 편은 아니라서 민감성은 어떨지 잘 모르겠지만 후기가 좋은걸 보면 쓰시기에 나쁘지 않은것 같아요,스마트클럽,5
koy0924,MOBILE,대용량 250ml,다른 립앤아이 리무버 써봤지만 결국 뽀오얀으로 돌아오게 되더라구요! 대용량있어서 너무 좋고 더 큰사이즈로 나와도 좋을 것 같아요! ㅎㅎ잔여물 없이 부드럽게 잘 지워지고 토*모리 립타투 쓰는데도 이거 한번에 싸악 잘지워져요ㅋㅋㅋㅋㅋㅋ좋습니다,프라임,5
wldus0715,MOBILE,대용량 250ml,"항상 쓰는 재품이라 또 구매했어요 1&amp;#43;1할때 구매하면 2개에 11000원 이라는 합리적인 가격대로 세일을 하고 있습니다 . 
다른 리무버도 써봤지만 여자라면 꼭 사용하게되는.. 리무버 아리따움 리무버가 젤 부드럽고 눈이나 입쪽이 얇은데 촉촉하게 닦아낼 수 있었습니다.",스마트클럽,5
darkwhees,MOBILE,일반용량 120ml,늘 쓰던것 좋아요 좋아요,일반,5
hjuyoung,MOBILE,대용량 250ml,순하고 잘 지워져서 좋아요!,일반,5
ing2017,APP,대용량 250ml,항상 쓰던겁니다. 저렴하고 잘 지워져요~,프라임,5
qkek8166,MOBILE,일반용량 120ml,"전에도 자주 사용했던 제품입니다!!!!
모든 피부가 사용하기 좋은 제품입니다
순하고 냄새가 역하지않아서 자주 찾게 되는 제품인거 같습니다!! 스모키해도 깨끗하게 잘 지워져요 아주 좋습니다! 굿굿~~ 이렇게 자주 1&amp;#43;1 행사 많이 해주시면 자주자주 사도록 하겠습니다!!!
",스마트클럽,5
winterpoem,MOBILE,대용량 250ml,매우 좋음 잘 지워지고 순함,스마트클럽,5
tnrjswl,MOBILE,대용량 250ml,성분이 순하고 화장도 잘 지워집니다. 재구매 할거예요!!!,일반,5
4634yyl,MOBILE,대용량 250ml,엄마와 함께 항상 쓰는 거에요ㅎㅎ 순해서 좋아요,스마트클럽,5
cutepoohj35,MOBILE,대용량 250ml,"생각보다 엄청 잘지워져요~~!! 
왜 겟잇뷰티 1등인지 알것만 같아요 가격 대비 용량도 엄청 많아서 오래오내 흘거같구요~~
 비싸다고 좋은 제품만은 아닌 것 같아요~~
직원추천으로 샀는데 다음에 다시 또 구매할거에요
이름처럼 뽀얗게잘지워져요 추천합니다^^",스마트클럽,5
tnruddl0121,APP,대용량 250ml,"지인에게 추천받아서 써보려고 합니다
로드샵부터 일반 백화점에 있는 리무버까지 다 써봤는데 눈화장을 지우려다보몀 아무래도 피부에 힘이 가해져서 잘 지워지며 순한 거 찾다보니 딱이라는 생각이 들게 됩니다
 부디 인생쳄 되기를 바래봅니당",일반,5
seolbin73,MOBILE,대용량 250ml,1&amp;#43;1행사로 저렴하게 잘 샀어요~ 대용량이라 오래 쓰고 향이 강하지 않아 좋아요 다만 양조절이 조금 어려워 다른 리무버를 쓸 때보다는 좀 더 많이 쓰게 되는 것 같아요 화장솜에 많이 묻혀쓰면 눈에 들어갈 때가 많은데 살짝 따가운 점이 조금 아쉬워요,스마트클럽,4
gkssk5116,MOBILE,대용량 250ml,좋아요좋아요좋아요좋아요좋아요좋아요,일반,5
jjyu0826,MOBILE,대용량 250ml,잘지워져요 좋아요  져아,일반,5
youna079,MOBILE,대용량 250ml,"항상쓰는건데 세일할때 사서 좋아요~
눈 안아프고 잘지워져요. 세일할때 항상 쟁여놓는 아이템입니다.
눈에 무리가 잘 안가는거같아요~~
배송은 빨랐어요! 이틀정도만에 온거같아요. 온라인몰이 있어서 세일할때 급하게 사기 좋네요!",일반,5
bgn3624,MOBILE,대용량 250ml,화장이 너무 잘지워지고 자극도 없어요! 뽀오얀 한번 쓴뒤로는 뽀오얀만 지금 몇통째 쓰는중이에요 ㅋㅋㅋㅋ 매일 원플원 할 때를 기다려서 대량 구매해요 ㅋㅋㅋ 행사도 자주하고 가격도 착하고 진짜 뽀오얀 없으면 화장 못지움 ㅠㅠ,프라임,5
eyj222,APP,대용량 250ml,몇년째 이것만 써요 잘지워지고 눈도 안아파요,스마트클럽,5
wotn77,APP,대용량 250ml,이것만써요~~ㅂㄱㅋ,VIP,5
pch688,MOBILE,일반용량 120ml,"전에는 리무버없이 그냥  클렌징할때
닦다보니 자꾸 입술색이 죽는것같아
뽀오얀 미소 발효를 알고부터는
립리무버로 깨끗하게 지우니 맘도한결
깨끗하고 핑크빛 입술을 지키고 싶네요",VIP,5
feelme969,MOBILE,대용량 250ml,"원플러스원 할때마다 쟁여두는 쟁여템!
피부에 자극적이지도 않고 잘 지워져서 잘 쓰고 있어요^^
키스미 마스카라를 주로 사용하는데 너무 잘지워지더라구요. 그리고 지우고 나서도 잔여감도 없고 제법 촉촉해요
알고보니 제 주변에서도 이미 많이 쓰고 있어요^*
다들 많이 쓰는 이유가 있겠죠😊
아직 다른걸 쓸 맘이 없어서 계속 사용할것 같아요❤️",일반,5
smy1514,MOBILE,대용량 250ml,저는 이 제품을 몇년 전부터 사용중인데 가장 좋다고 여겼던 점은 확실하게 메이크업을 지워주는 제품이라는 거예요! 특히 세일할 때 1&amp;#43;1을 구매하면 대용량에 저렴한 가격으로 살 수 있어서 세일할 때마다 이 제품을 구매하는 편이예요! 잘 지워지다보니까 립 아이 리무버는 뽀오얀 미소 발효 립 아이 리무버를 사용합니다,일반,5
oran0318,MOBILE,대용량 250ml,1&amp;#43;1해서 구매했어요,일반,5
osm0423,MOBILE,대용량 250ml,매번 쓰고있어요! 잘 닦여서 좋아요,일반,5
khslove5080,MOBILE,대용량 250ml,항상 사용하는 뽀오얀 리무버 잘지워지고 너무 좋아요 항상 이것만 사용해요,스마트클럽,5
alswl0679,MOBILE,대용량 250ml,"저렴하게 샀어요
저렴하게 샀어요",일반,5
tnwjddnjs,MOBILE,대용량 250ml,"늘 사용하는건데 
눈도 안따갑고 잘지워져요 
좋아요 ~^^ ",일반,5
ksj020275,MOBILE,대용량 250ml,"항상 사용하는 제품이라 다써서 없어서 또 구매 했습니다. 
새도우에 아이라인하고 마스카라까지 한 메이크업 지울때
타사 제품보다 훨씬 깨끗하게 지워져서 좋습니다.
다크써클있는 저한테는 너무 좋아요.
세일할때 사면 득템한것 같아 너무 좋습니다 ^^",프라임,5
gywjd1247,MOBILE,대용량 250ml,"마스카라 지울라고 리무버 필요하던 찰나에 때마침 아리따움에서 1쁠 1 행사하길래 냉큼 사왔어요ㅋㅋ
역시 뽀오얀 미소발효 립앤 아이 리무버~~
피부 자극도 적은것 같고 뭣보다 대용량 입니다ㅋㅋㅋ
두고두고 써도 저 두개를 언제 다 쓸까 싶어요
다음에 행사 있을때 다른 메이크업 제품 사러 갈거에요 ㅋㅋ",일반,5
ppppsssseeee,APP,대용량 250ml,별로기대안하고산는데 생각보다 잘지워지고 해서 또다음에도구매할예정이에요 스키푸드 리무저를쓰다가 이걸로바꿨는데  당분간은 사용할 예정 그런데 성분이뭐좋다해서 그러는데 뭐가그럏게쫗은지는모르겠눈데 아무튼 두통을 대량으로 원쁠원찬스로 사게되엇으니 마니마니써보도록 하겟슴니다용,스마트클럽,4
souy91,APP,대용량 250ml,순하고 자극이 없어서 항상 사용하는 제품이에요~ 순한데도 리무버 효과서 너무 좋아서 진짜 최고에요 ㅋㅋ 키스미 아이라이너에 키스미 마스카라까지 다 지워집니다!! 1&amp;#43;1 세일할 때 쟁여두려고 여러개 샀어요 완전 강추강추!!,스마트클럽,5
rrudgml2688,MOBILE,일반용량 120ml,좋아요 ㅎㅎ다음에 또 살거에요,일반,5
boram02,MOBILE,일반용량 120ml,립아이리무버 사러구생각하구잇엇는데 가격도착하구 1플1 이어서 구매하데됐네용 ㅋㅋㅋ 화장솜에 사용해봤는데 잘지워지고 자극도 안심해요 &apos;-&apos; 눈화장은 잘 안지우면 색소침착된다잖아요 ㅠㅠ다크서클ㅊㅓ럼 ㅠㅠㅠ잘지우고 다크서클 남기지말아용^^ 아그리고 사이즈 2개던데 전 작은거 구입..헤헤 귀엽고 좋네요 여행갈 때도 들구갈듯해용 짱짱 !!!!,일반,5
chessy5252,MOBILE,대용량 250ml,소량으로도 포인트 메이크업이 잘 지워지고 사용하고 나서 피부가 따갑지 않아서 벌써 3번째 재구매 하고 있습니다^^ 행사 기간에서는 하나 가격에 두개를 구매할수 있어 쟁여놓고 사용하고 있습니다. 리무버 찾으신다면 이 제품 추천할께요~,일반,5
alswl9590,MOBILE,대용량 250ml,"항상 쓰던건데 진짜 너무너무 좋아요!! 키스미 썼는데도 잘 지워져요. 아이셰도우도 엄청 진하고 두껍게 하는 편이라 다른 웬만한 거로는 한번에 안 지워지는데, 뽀오얀은 몇 번 슥삭슥삭하면 바로 다 지워집니다. 키스미 마스카라 쓰시는 분들 아니면 워터프루프 쓰시는 분들은 뽀오얀 무조건 강력추천! 친구는 피부랑 안 맞아서 안 쓴다니까 사실 때 테스트해보세요. 쓰고나면 좀 건조할 수도 있으니 수분크림도 듬뿍 발라주세요",일반,5
yang9152,MOBILE,대용량 250ml,1&amp;#43;1 해서 사봤는데 잘 지워지거 가성비는 좋으거 같아요 향도 좋고 민감하지더 않고,일반,5
kojesoo,MOBILE,대용량 250ml,벌써 약 일년째 계속 쓰고있는 아이&amp;립 리무버에요. 눈 따가움도 없고 깨끗하게 잘지워져요. 늘 작은 용량이다 큰 용량도 나온게 너무 반가울 정도입니당. 다른 리무버도 써봣지만 얘만한게 없어 아마 재구매할 것 같아요. 너무 좋아요 추천 !,스마트클럽,5
bero24,MOBILE,대용량 250ml,다른 립앤아이 리무버들도 써봤지만 잘 지워지면 눈이 너무 따갑고 순하면 잘 지워지지가 않았는데 뽀오얀 리무버는 눈이 전혀 따갑지도 않으면서 눈 화장 깔끔하게 지워져서 좋아요. 게다가 1&amp;#43;1 행사 때 저렴하게 구매했어요!!,일반,5
tokang1120,MOBILE,대용량 250ml,늘 쓰는 리무버. 가성비굿,일반,5
juky6560,MOBILE,일반용량 120ml,매우 잘지워지고 좋아요. 다음에도 또살거에요!,스마트클럽,5
do120112,MOBILE,대용량 250ml,작은 용량으로 사서 쓰다가 좋아서 이번에 행사하길래 대용량으로 재구입했어요. 휴대성은 좀 떨어지겠지만 두고 두고 쓰는 제품이라 괜찮네요.,스마트클럽,5
fhfk6115,MOBILE,대용량 250ml,"늘 쓰던거여서 너무좋아용
항상 아리따움제품만 사용한답니당",일반,5
rhdwn485,MOBILE,일반용량 120ml,유일하게 계속 쓰고있는 제품입니다!!!!!다른화장품들은 계속 변경해도 리무버는 이거만 써요!!!!!!순하고 잘지워져서 너무 좋습니다!!행사할때마다 미리 쟁여두는 상품이에요!!뽀오얀 계열은 다 순하고 잘맞아서 엄청 좋드라구요!!👍🏻진짜 적극추천입니당,일반,5
ha2390,MOBILE,대용량 250ml,"지금 몇년째 쓰는것 같은데 
엄마도 저도 아주 잘쓰고있고 리무버제품은 너무 잘 닳아서 너무 비싼건 사기가 선뜻 쉽지않더라구요..
잘 지워지고 이정도 가격에 가끔씩 원플원 행사도 하는데 그때마다 쟁여놓고 쓰고있어요! 추천합니당 ",프라임,5
lljungill,MOBILE,대용량 250ml,"항상쓰던거라 원플원하니까 너무 조아요 &amp;gt;_&amp;lt;
순하고 기름끼도 다른제품에비해
덜과해서 전 얘만한거 없는거같아요
향도 없어서 더 맘에듬",일반,5
dmstls6932,MOBILE,대용량 250ml,맨날 쓰던거에요 순하기두하구 자극도 없어서 정착했어용 원플원 행사해사 자매끼리 하나씩 나눠가졋습니당 용량도 커서 꽤 오래 쓰구요 ,스마트클럽,5
khpeace,APP,대용량 250ml,몇 년째 쓰고 있는 제품입니다~ 대용량에 할인까지 되서 기분 좋게 샀습니다~ 이 제품 쓰고 나면 다른 제품을 쓸 수 없을 정도로 가성비 최고 입니다^^ 세정력 좋고 향도 좋습니다~ 같은 라인으로 클렌징오일도 쓰고 있는데 그것도 좋습니다~ 추천합니다!,일반,5
hjagnes,MOBILE,일반용량 120ml,귀여운 사이즈에 리무버 효과도 좋아 여러 번째 구매하고 있습니다 중간에 다른 제품도 사용해봤는데 다시 뽀오얀 리무버로 돌아오게 되네요 아모레몰에 아리따움이 입점했었을 때는 구매가 더 편리했는데 이전보다 구매가 좀 불편해져 아쉽네요,일반,5
eun860402,MOBILE,대용량 250ml,"눈에 들어가면 자극적이긴 하지만 잘 지워지는거 같아 좋아요!
더 사용해봐야 알겠지만 지금으로서는 재구매 의사 있습니다",일반,4
mikiss,MOBILE,대용량 250ml,한번 선물받아 쓴 이후로 계속 쓰고 있습니다~ 좋아요! ,일반,5
